しょうじょ	少女	少: 500, 女: 500, 少: 500
はじめる	始める	始: 500, 始: 500
かいし	開始	開: 500, 始: 500, 開: 500
こ	子	子: 500, 子: 500
こいぬ	子犬	子: 500, 犬: 1500, 子: 500
おうじ	王子	王: 1000, 子: 500, 王: 1000
たけのこ	竹の子	竹: 1000, 子: 500, 竹: 1000
こうし	子牛	子: 500, 牛: 1500, 子: 500
おとこのこ	男の子	男: 500, 子: 500, 男: 500
でんし	電子	電: 500, 子: 500, 電: 500
ちょうし	調子	調: 500, 子: 500, 調: 500
じ	字	字: 500, 字: 500
ふとじ	太字	太: 1000, 字: 500, 太: 1000
もじ	文字	文: 500, 字: 500, 文: 500
こもじ	小文字	小: 500, 文: 500, 字: 500, 小: 500
すうじ	数字	数: 500, 字: 500, 数: 500
えもじ	絵文字	絵: 1000, 文: 500, 字: 500, 絵: 1000
かんじ	漢字	漢: 1500, 字: 500, 漢: 1500
あてじ	当て字	当: 500, 字: 500, 当: 500
まなぶ	学ぶ	学: 500, 学: 500
がくせい	学生	学: 500, 生: 500, 学: 500
がくねん	学年	学: 500, 年: 500, 学: 500
こうがく	工学	工: 500, 学: 500, 工: 500
きゅうがく	休学	休: 1000, 学: 500, 休: 1000
こうこがく	考古学	考: 500, 古: 1000, 学: 500, 考: 500
ぶんがく	文学	文: 500, 学: 500, 文: 500
かがく	科学	科: 1000, 学: 500, 科: 1000
がっこう	学校	学: 500, 校: 500, 学: 500
しんりがく	心理学	心: 500, 理: 500, 学: 500, 心: 500
しょうがくせい	小学生	小: 500, 学: 500, 生: 500, 小: 500
がくしゃ	学者	学: 500, 者: 500, 学: 500
こうがくしゃ	工学者	工: 500, 学: 500, 者: 500, 工: 500
すうがく	数学	数: 500, 学: 500, 数: 500
しょうがっこう	小学校	小: 500, 学: 500, 校: 500, 小: 500
がくいん	学院	学: 500, 院: 500, 学: 500
やすい	安い	安: 500, 安: 500
あんしん	安心	安: 500, 心: 500, 安: 500
へいあん	平安	平: 500, 安: 500, 平: 500
けってい	決定	決: 500, 定: 500, 決: 500
かてい	仮定	仮: 1500, 定: 500, 仮: 1500
さんていする	算定する	算: 500, 定: 500, 算: 500
じつ	実	実: 500, 実: 500
じっけん	実験	実: 500, 験: 500, 実: 500
いえ	家	家: 500, 家: 500
かぐ	家具	家: 500, 具: 1000, 家: 500
たいする	対する	対: 500, 対: 500
たいりつ	対立	対: 500, 立: 500, 対: 500
たいだん	対談	対: 500, 談: 500, 対: 500
ちいさい	小さい	小: 500, 小: 500
こざら	小皿	小: 500, 皿: 2000, 小: 500
